target_dims,generated_text,corr_score
"Emotional, Intellectual, Spiritual",I find that new experiences challenge how I think about myself and the world.,0.46338263154029846
"Emotional, Intellectual, Spiritual",I feel that intellectual stimulation helps to improve my mental health.,0.46232283115386963
"Emotional, Intellectual, Spiritual",I think I feel good when I am working through problems.,0.46098291873931885
"Emotional, Intellectual, Spiritual",I have had intellectual challenges that have changed my self-worth.,0.4523210823535919
"Emotional, Intellectual, Spiritual","I have learned to deal with my feelings, behaviors, or tendencies more effectively than I have in the past.",0.4385448694229126
"Emotional, Intellectual, Spiritual",I am likely to be a good person and use new experiences to challenge my own self-esteem.,0.43535202741622925
"Emotional, Intellectual, Spiritual",My emotions are characterized by: - I often try to control my emotions during stressful situations.,0.42969611287117004
"Emotional, Intellectual, Spiritual",I feel happy and energized when my thoughts and actions change.,0.42411527037620544
"Emotional, Intellectual, Spiritual",I believe there are many types of challenges in my life.,0.4083680212497711
"Emotional, Intellectual, Spiritual",I was an emotionally stable person - but I was not able to cope with the emotions of others.,0.40226131677627563
"Emotional, Intellectual, Spiritual",My emotional self-reporting has developed to be a reflection of my mental health.,0.39905470609664917
"Emotional, Intellectual, Spiritual",I enjoy all the stimulation I receive in my daily life.,0.38851866126060486
"Emotional, Intellectual, Spiritual",My emotional struggles have been difficult for me for the past year.,0.38363221287727356
"Emotional, Intellectual, Spiritual",I feel more self-satisfied with my life than I am satisfied with my current life.,0.38260418176651
"Emotional, Intellectual, Spiritual","I feel like my moods are not making sense, and I need to be mindful of the times that I have to repress my emotions.",0.38033148646354675
"Emotional, Intellectual, Spiritual","Generally, I feel like I have a solid place to work.",0.3106129765510559
"Emotional, Intellectual, Spiritual",I am very well-trained in my area of interest.,0.21883735060691833
"Emotional, Occupational, Physical",My emotional health is affecting my ability to function day to day.,0.6123440861701965
"Emotional, Occupational, Physical","My physical health affects my emotional, physical, and psychological well being.",0.6087999939918518
"Emotional, Occupational, Physical","My mental health affects my emotional, occupational, and physical health.",0.6061229705810547
"Emotional, Occupational, Physical",My physical health is affecting my social abilities and affects my physical health and mental health.,0.5922501683235168
"Emotional, Occupational, Physical",I am satisfied about my mental health and it is affecting how well I function.,0.5797277092933655
"Emotional, Occupational, Physical",I have a physical condition that affects my emotional and psychological health.,0.5789138078689575
"Emotional, Occupational, Physical",My psychological health can affect how well I function day to day.,0.5777866840362549
"Emotional, Occupational, Physical",My emotional health influences how well I function day to day.,0.576593816280365
"Emotional, Occupational, Physical","I was healthy enough to be physically healthy but I have issues related to my emotions, responsibilities, and mood.",0.5762073397636414
"Emotional, Occupational, Physical",My physical health is unhealthy and affects how well I work.,0.5652838349342346
"Emotional, Occupational, Physical",My emotional health has been excellent for the last few years.,0.5584872961044312
"Emotional, Occupational, Physical",I feel I have a problem with my mental health.,0.5431609153747559
"Emotional, Occupational, Physical","My mental health is changing, how well I perform on a daily basis.",0.5360448360443115
"Emotional, Occupational, Physical","I am satisfied with my physical health, but I have anxiety.",0.5347941517829895
"Emotional, Occupational, Physical",My physical health has been improving and how well I function.,0.5313665270805359
"Emotional, Occupational, Physical",I think I have a lot of issues with mental health and have some issues with my emotions.,0.5298038125038147
"Emotional, Occupational, Physical",Is the physical condition an influence on your mental and emotional health?,0.5150609612464905
"Emotional, Occupational, Physical",I want to improve my mental health and my physical health.,0.5148068070411682
"Emotional, Occupational, Physical",My physical health has become worse over the past 10 years.,0.5099738836288452
"Emotional, Occupational, Physical","My current mental health isn't improving, but I'm improving.",0.5010296106338501
"Emotional, Occupational, Physical",I want to know what causes your current mental health.,0.4585540294647217
"Emotional, Occupational, Physical","I am happy with my current physical health, but I don't know what is wrong with it.",0.44876629114151
"Emotional, Occupational, Physical",I am trying to change the way I feel emotionally and physically.,0.43382129073143005
"Emotional, Occupational, Physical",I am unable to manage my emotions properly during stressful situations.,0.4242236912250519
"Emotional, Occupational, Physical",I have been in a bad relationship with my current physical health for 2 years.,0.4122658371925354
"Emotional, Occupational, Physical",I am feeling sick and have no sense of expressing my emotions.,0.40820252895355225
"Emotional, Occupational, Physical",My personal health is the most important piece of your life.,0.4058162569999695
"Emotional, Occupational, Physical","I feel the same as a person I know, but I'm having anxiety.",0.3616436719894409
"Emotional, Occupational, Physical",I enjoy doing the daily routine and I feel happy in the evening.,0.33026403188705444
"Emotional, Occupational, Physical",I feel very tired and feel a lot more tired.,0.28867265582084656
"Emotional, Occupational, Social",I have been coping with depression for a couple of years.,0.4072619676589966
"Emotional, Occupational, Social",I am aware of my emotional needs in daily life.,0.40159857273101807
"Emotional, Occupational, Social",A self-report describes how often a person feels sad or anxious.,0.4008418023586273
"Emotional, Occupational, Social",I am self conscious and have not been aware of my emotions in the past.,0.3981500566005707
"Emotional, Occupational, Social",I am good at expressing my emotions but I feel isolated from others.,0.3967520296573639
"Emotional, Occupational, Social",My moods can be emotionally strained because of me being emotionally unbalanced by others.,0.392493337392807
"Emotional, Occupational, Social",I have been having issues managing my emotions when I feel overwhelmed.,0.3921787738800049
"Emotional, Occupational, Social",I think that I are able to manage my emotions effectively during stressful situations.,0.37215009331703186
"Emotional, Occupational, Social",I have a great deal of self-care and self-esteem.,0.36852118372917175
"Emotional, Occupational, Social",I have been struggling to keep close relationships with friends that I could share my joys and sorrows.,0.36323267221450806
"Emotional, Occupational, Social","I am not feeling happy, though I think I feel good in the past.",0.35601115226745605
"Emotional, Occupational, Social",I have had experiences when I didn't feel very well in the past.,0.3548651337623596
"Emotional, Occupational, Social",I feel self-conscious about being alone in a world I do not know.,0.34398484230041504
"Emotional, Occupational, Social",I am feeling very anxious about how I might feel.,0.34295716881752014
"Emotional, Occupational, Social",I have been feeling sad lately and I am not getting enough support.,0.33092138171195984
"Emotional, Occupational, Social",The self-report self-report statement should describe how you feel about what you have been doing in your life in general.,0.3268561065196991
"Emotional, Occupational, Social",I have often been lonely and alone in my relationships.,0.32423776388168335
"Emotional, Occupational, Social",You may be feeling anxious or stressed during an emotional or social situation.,0.32363227009773254
"Emotional, Occupational, Social",I have been unable to communicate with others due to my feelings of inferiority.,0.32222041487693787
"Emotional, Occupational, Social",My self-report was a self-report describing my mental health.,0.3131287097930908
"Emotional, Occupational, Social",I find it difficult and frustrating to maintain close relationships.,0.30700182914733887
"Emotional, Occupational, Social",Describe a self-report item describing how much you and your family value your experience with your mental health.,0.29394763708114624
"Emotional, Occupational, Social","Often, people tell me that I am overcommitted to life.",0.28846633434295654
"Emotional, Occupational, Social","Symptoms of depression include: : Lack of trust in friends and family; Increased self-esteem in relationships with loved ones; Increased stress,",0.285076767206192
"Emotional, Occupational, Social","I feel drained of energy, and need a fresh start to life.",0.25981879234313965
"Emotional, Occupational, Social",I think that I have trouble keeping my family together.,0.25544244050979614
"Emotional, Occupational, Social",I have been in an upswing in my personality lately.,0.2516949772834778
"Emotional, Occupational, Social",I want to report that I am happy to be alive.,0.25027209520339966
"Emotional, Occupational, Social",I find it hard to maintain close relationships with those who I can trust.,0.24978318810462952
"Emotional, Occupational, Social",You will receive a self-report by analyzing self-report data.,0.19213677942752838
"Emotional, Occupational, Spiritual",My self-report describes how I view and handle physical and emotional reactions.,0.48176658153533936
"Emotional, Occupational, Spiritual","My self-report mental health is in general good, but I think I am able to cope with painful feelings",0.47471851110458374
"Emotional, Occupational, Spiritual",I have a self-report mental health report which describes the results of your self-report.,0.4474046528339386
"Emotional, Occupational, Spiritual","My emotional self-report self-report describes my personality, emotional, emotional, and spiritual self-report traits.",0.4395773708820343
"Emotional, Occupational, Spiritual",My feelings and behaviors are well-defined and related to my emotional quality and habits.,0.43577295541763306
"Emotional, Occupational, Spiritual","A self-report self-report includes all three dimensions: emotional, occupational, and spiritual",0.4355766177177429
"Emotional, Occupational, Spiritual","I am able to manage emotional, physical, and spiritual feelings like sadness, fear, and anger.",0.4221808910369873
"Emotional, Occupational, Spiritual",I have tried a variety of self-report tools in the past to identify the parts of my mental health.,0.41952377557754517
"Emotional, Occupational, Spiritual",A mental health self-report is written for individuals who live in stressful situations.,0.4122900664806366
"Emotional, Occupational, Spiritual",I am able to take stock of my emotional wellbeing.,0.40775254368782043
"Emotional, Occupational, Spiritual",I have a strong feeling of self-worth when I deal with life's challenges and difficulties.,0.4041726589202881
"Emotional, Occupational, Spiritual","My positive self-report mental health measures have been evaluated for depression, anxiety, mood swings, and social anxiety.",0.39991217851638794
"Emotional, Occupational, Spiritual",I have always felt that I am able to overcome emotional or emotional challenges.,0.38340240716934204
"Emotional, Occupational, Spiritual","You have some symptoms of mental illness that affect your emotional, arousal, and physical health.",0.3762575387954712
"Emotional, Occupational, Spiritual",I am happy in my day and know that I am able to accept my emotions and have compassion.,0.35764652490615845
"Emotional, Occupational, Spiritual",I have been having trouble with emotions during my life.,0.3499695062637329
"Emotional, Occupational, Spiritual",Your mental health has been deteriorating in the past year or so.,0.3471311330795288
"Emotional, Occupational, Spiritual",I have a strong sense of self-worth and purpose in life.,0.3462449014186859
"Emotional, Occupational, Spiritual",My family's experiences of depression and anxiety have been reported as highly affecting.,0.33743399381637573
"Emotional, Occupational, Spiritual",I have a sense of purpose when dealing with life's challenges and difficulties.,0.33438926935195923
"Emotional, Occupational, Spiritual",You may not be able to use your physical features to express your emotions.,0.31824207305908203
"Emotional, Occupational, Spiritual","A self-report does not describe the mental health state of someone, even if they have no physical symptoms.",0.31180012226104736
"Emotional, Occupational, Spiritual",The following characteristics of your personality are not associated with your self-report.,0.3100445568561554
"Emotional, Occupational, Spiritual",I am not happy about the way my life has been done.,0.30978381633758545
"Emotional, Occupational, Spiritual",The type of self-report item you are describing must be specific and simple.,0.29713934659957886
"Emotional, Occupational, Spiritual",My family members have been making significant changes to my life.,0.29710501432418823
"Emotional, Occupational, Spiritual",You have taken time to consider yourself important and influential and have considered yourself to be self-aware.,0.28451666235923767
"Emotional, Occupational, Spiritual","The passage outlines the dimensions of mental health disorders, including psychiatric disorders, anxiety disorder, bipolar disorder, alcoholism, obse",0.25887057185173035
"Emotional, Occupational, Spiritual",I have a strong heart but no desire to feel the way I do.,0.22675898671150208
"Emotional, Occupational, Spiritual",I feel less guilty for spending time with my parents and for making fun of my boyfriend.,0.191438689827919
"Emotional, Physical, Social",My physical health has been good for a few years.,0.5005460977554321
"Emotional, Physical, Social",I find that my physical health is worse than others.,0.48781687021255493
"Emotional, Physical, Social","I like my health, but I am very concerned about the health of others.",0.474653035402298
"Emotional, Physical, Social",My mental health has been improving for most of my life.,0.46674078702926636
"Emotional, Physical, Social",I want to tell you how I feel about my physical health.,0.4632090628147125
"Emotional, Physical, Social","I care about my mental health, but my health has been deteriorating.",0.4607411324977875
"Emotional, Physical, Social",I spend a lot of time looking at my own health.,0.4522596299648285
"Emotional, Physical, Social",I do not use my health to improve or improve my physical health.,0.4421771466732025
"Emotional, Physical, Social",I don't think my physical health has changed over the last decade.,0.43896418809890747
"Emotional, Physical, Social",I am more healthy when I have less physical stress.,0.43610772490501404
"Emotional, Physical, Social","I have a high level of depression, anxiety, and other psychological symptoms.",0.4166911244392395
"Emotional, Physical, Social",I have taken good care of my body over the past decade.,0.41500645875930786
"Emotional, Physical, Social",I am not healthy enough to have a full health test.,0.4127769470214844
"Emotional, Physical, Social",I want to take good care of my body and feel the difference in my health.,0.4081132113933563
"Emotional, Physical, Social",I have a history of chronic medical conditions that have led me to relapse.,0.40436288714408875
"Emotional, Physical, Social",I'm pleased that the mental health I have taken over the past three years has been improving.,0.387700617313385
"Emotional, Physical, Social",I have a weaker immune system and am more likely to suffer from depression.,0.3813142776489258
"Emotional, Physical, Social",I am not as healthy as others of your same age and sex.,0.37947404384613037
"Emotional, Physical, Social",I am less likely to take care of my body during pain or injury.,0.37919819355010986
"Emotional, Physical, Social",I am worried and unsure of what to do about my health.,0.375268816947937
"Emotional, Physical, Social",I have a fear that I can't deal with my illness.,0.37152519822120667
"Emotional, Physical, Social",I have a mental health disorder of a particular kind.,0.34516608715057373
"Emotional, Physical, Social",I was not feeling great in general and would like to make adjustments with my care.,0.34197479486465454
"Emotional, Physical, Social",I'm having a difficult time adjusting to having this illness.,0.3376257121562958
"Emotional, Physical, Social","I have a positive outlook on life, but it is difficult to keep it positive.",0.30002862215042114
"Emotional, Physical, Social",I'm worried about how I'm going to do in the future.,0.27441731095314026
"Emotional, Physical, Social",The physical health of women and men can be compared to the physical health of men and women.,0.25227174162864685
"Emotional, Physical, Social",I am an average person who enjoys spending time with friends and family.,0.24098016321659088
"Emotional, Physical, Social",I have a sense of what’s important to me.,0.1899094581604004
"Emotional, Physical, Social","I like people I know, but I also care about people I don't know.",0.1709204614162445
"Emotional, Physical, Spiritual",My physical health is helping me feel more emotional and more mentally strong.,0.6074273586273193
"Emotional, Physical, Spiritual",I noticed that my physical health began to affect my physical well being.,0.5703023672103882
"Emotional, Physical, Spiritual",I see how my physical health has affected my ability to feel mentally and emotionally.,0.5556959509849548
"Emotional, Physical, Spiritual",My physical condition affects how capable I feel emotionally and mentally.,0.553346574306488
"Emotional, Physical, Spiritual",My physical health also influences how a person feels mentally and emotionally.,0.5429404973983765
"Emotional, Physical, Spiritual",I have a physical condition that affects how capable I feel emotionally and physically.,0.5418168902397156
"Emotional, Physical, Spiritual",My body has an underlying system that influences my mental and emotional health.,0.5361722111701965
"Emotional, Physical, Spiritual",My physical condition influences how powerful I feel emotionally and physically.,0.5357033610343933
"Emotional, Physical, Spiritual",My physical health is not responding well to the stress I feel.,0.5313172936439514
"Emotional, Physical, Spiritual",My health may become more strained when the physical condition deteriorates.,0.5299443006515503
"Emotional, Physical, Spiritual",I'm not sure how my physical condition is affected by my physical health.,0.5291894674301147
"Emotional, Physical, Spiritual",I feel my physical health is going to get worse.,0.5289852619171143
"Emotional, Physical, Spiritual",I notice when I notice when I notice when my physical health starts to affect my body.,0.49662935733795166
"Emotional, Physical, Spiritual",I am satisfied that my physical condition is getting better.,0.4927466809749603
"Emotional, Physical, Spiritual",My physical health has been severely affected by my physical illness.,0.4870840013027191
"Emotional, Physical, Spiritual",My body begins to feel a lot worse than I do.,0.4785192012786865
"Emotional, Physical, Spiritual",I have a psychological condition that affects how I feel mentally and emotionally.,0.474960058927536
"Emotional, Physical, Spiritual",My emotional health has been improved and I am now satisfied.,0.4705849885940552
"Emotional, Physical, Spiritual",I notice when my body begins to suffer from stress.,0.4687727093696594
"Emotional, Physical, Spiritual","My body has been damaged in physical and emotional areas, and I feel like I'm experiencing a lot of stress.",0.4620390832424164
"Emotional, Physical, Spiritual","My physical health has improved in the past year, and I expect my physical health to improve in the future.",0.45981207489967346
"Emotional, Physical, Spiritual",My physical health and how emotionally and physically I feel affect my mental and emotional health.,0.45776814222335815
"Emotional, Physical, Spiritual",I notice when my body begins to start to feel less sick.,0.4528098702430725
"Emotional, Physical, Spiritual",I feel anxious that I am getting worse and worse.,0.4235752820968628
"Emotional, Physical, Spiritual",I notice when my body starts to need more rest.,0.4209214150905609
"Emotional, Physical, Spiritual",I notice when my body starts to have signs of anxiety.,0.41913944482803345
"Emotional, Physical, Spiritual",I notice when I notice when my body needs more rest.,0.40994417667388916
"Emotional, Physical, Spiritual",My body doesn't take its nutrients from my body as well as from my mind.,0.39122670888900757
"Emotional, Physical, Spiritual",I notice when I notice when I need more rest.,0.3869045078754425
"Emotional, Physical, Spiritual",My body doesn't seem to have a strong immune system.,0.37716758251190186
"Emotional, Social, Spiritual","I have experienced feelings of loneliness, desperation, depression, and anxiety.",0.48357126116752625
"Emotional, Social, Spiritual","I have not experienced many positive, loving and loving relationships with others.",0.45178401470184326
"Emotional, Social, Spiritual","I have been experiencing feelings of sadness, worry, loneliness, and stress.",0.45073622465133667
"Emotional, Social, Spiritual","I have experienced feelings of desperation, loneliness, and a lack of connection.",0.45020630955696106
"Emotional, Social, Spiritual","I have not experienced any emotional or social skills, either positive or negative.",0.4331821799278259
"Emotional, Social, Spiritual",My feelings on all of the social dimensions have been influenced by my mental health.,0.43130290508270264
"Emotional, Social, Spiritual",I have experienced many good and supportive relationships with others.,0.4294061064720154
"Emotional, Social, Spiritual",I often feel sad because I have a bad relationship with people.,0.42458513379096985
"Emotional, Social, Spiritual",My emotional health has been falling behind my social and spiritual skills.,0.4176897406578064
"Emotional, Social, Spiritual",My emotional states have improved since I've taken advantage of support groups and therapy.,0.414157897233963
"Emotional, Social, Spiritual","'My mental health has been improving', 'I have not felt enriched', 'I have not felt confident in myself among strangers",0.4115840792655945
"Emotional, Social, Spiritual",I have been struggling with self-esteem for the past year.,0.40644001960754395
"Emotional, Social, Spiritual",I feel like I have experienced a lot of stress in my life.,0.4062114655971527
"Emotional, Social, Spiritual","I feel less of a friend and less of a mentor, and feel more alone.",0.3974350094795227
"Emotional, Social, Spiritual","I have not had a good, good, or thriving life.",0.39689671993255615
"Emotional, Social, Spiritual",I have not had many close and trusting relationships with others.,0.38879111409187317
"Emotional, Social, Spiritual","I have never experienced any comforting feelings, emotions, or tendencies in my life.",0.3854251205921173
"Emotional, Social, Spiritual",I have not had close relationships with people in the past.,0.3659559190273285
"Emotional, Social, Spiritual",I have been feeling lonely for the past few months.,0.3585468828678131
"Emotional, Social, Spiritual",I have been in a bad mood because of the stress in my life.,0.3538401424884796
"Emotional, Social, Spiritual",I have not been very confident in my ability to communicate with others.,0.3411695659160614
"Emotional, Social, Spiritual",I have had several close relationships with people I knew.,0.34089910984039307
"Emotional, Social, Spiritual",I have been consistently feeling under-appreciated and under-appreciated among my close friends.,0.3399399518966675
"Emotional, Social, Spiritual",I've been feeling down for a long time now.,0.32807719707489014
"Emotional, Social, Spiritual",I have a tendency to develop a negative attitude toward self-report.,0.3059946298599243
"Emotional, Social, Spiritual","I have been diagnosed with depression, and I was not on the receiving end of a support group.",0.30065566301345825
"Emotional, Social, Spiritual",I feel like my life is going to be hard.,0.2778288722038269
"Emotional, Social, Spiritual",I feel like I am on the edge of being sick.,0.272602379322052
"Emotional, Social, Spiritual",I had been having high energy over the past few weeks.,0.24211467802524567
"Emotional, Social, Spiritual",The following characteristics of a healthy personality are included as part of this self-report: - A personality trait that affects the quality of life.,0.1947302371263504
"Environmental, Financial, Intellectual",I have changed my lifestyle because of my mental health issues.,0.3753397464752197
"Environmental, Financial, Intellectual",I'm living life for the most part in a non-threatening environment.,0.36908334493637085
"Environmental, Financial, Intellectual",I feel I have control of the situation in which I live.,0.36822986602783203
"Environmental, Financial, Intellectual","My feelings, behaviors, and tendencies are all related to my mental health.",0.3605649769306183
"Environmental, Financial, Intellectual",I feel self-conscious and self-conscious in my daily activities.,0.35259348154067993
"Environmental, Financial, Intellectual",I am happy to be alive and the situation in which I live.,0.35214802622795105
"Environmental, Financial, Intellectual",I believe I have power over my situation in which I live.,0.3437408208847046
"Environmental, Financial, Intellectual",I make decisions to live in the future and stay optimistic.,0.3421868085861206
"Environmental, Financial, Intellectual",I believe my mental health and emotional health are at the highest level of the world.,0.3421766459941864
"Environmental, Financial, Intellectual",I want my mental health to stay on track and my thoughts to be positive.,0.34082669019699097
"Environmental, Financial, Intellectual",I am happy and peaceful and am in charge of my situation.,0.3401558995246887
"Environmental, Financial, Intellectual",I make a negative decision that's not good for my health.,0.33989548683166504
"Environmental, Financial, Intellectual",I have a very strong immune system and am good at dealing with emotions,0.33000046014785767
"Environmental, Financial, Intellectual",I feel like I am in charge of my life.,0.32937079668045044
"Environmental, Financial, Intellectual",I have a strong immune system and have the ability to survive and thrive.,0.32201865315437317
"Environmental, Financial, Intellectual",I am not in charge of my environment or actions.,0.31942620873451233
"Environmental, Financial, Intellectual",I want my life to be the best it can be.,0.29600226879119873
"Environmental, Financial, Intellectual","I have a poor memory, in the absence of a sense of direction, when I am on a lonely, stressful journey.",0.2907096743583679
"Environmental, Financial, Intellectual",I made the choices that supported my energy throughout the day.,0.28851374983787537
"Environmental, Financial, Intellectual",I am unable to be present in situations that are dangerous.,0.2884311378002167
"Environmental, Financial, Intellectual",My family life has been a mess for me lately.,0.2862624228000641
"Environmental, Financial, Intellectual",I can't decide what to do about my energy.,0.28443869948387146
"Environmental, Financial, Intellectual",I want to improve my health and energy in the future.,0.2747439444065094
"Environmental, Financial, Intellectual",I can change my mind to make changes if I don't want to change my mind.,0.2739763557910919
"Environmental, Financial, Intellectual",I do not feel like I have a strong immune system.,0.2642822563648224
"Environmental, Financial, Intellectual",I use my mind to solve problems with self-report.,0.26064273715019226
"Environmental, Financial, Intellectual",I am very social and have a great sense of humor.,0.21120481193065643
"Environmental, Financial, Intellectual",I don't have any friends and am on the defensive.,0.18615838885307312
"Environmental, Financial, Intellectual",I ate a lot during the day and feel very tired.,0.13582247495651245
"Environmental, Financial, Intellectual",I am not sure why my heart skips on the track.,0.10119597613811493
"Environmental, Financial, Occupational",I'm able to manage my daily responsibilities in daily life.,0.556253969669342
"Environmental, Financial, Occupational",I am able to manage my responsibilities of daily life.,0.552688479423523
"Environmental, Financial, Occupational",I am able to deal with my daily responsibilities effectively.,0.546564519405365
"Environmental, Financial, Occupational",I'm good at managing my responsibilities of daily life.,0.5307132601737976
"Environmental, Financial, Occupational",I am able to handle my daily responsibilities more successfully.,0.5269259214401245
"Environmental, Financial, Occupational",I am at least able to manage the responsibilities of my daily life.,0.514814555644989
"Environmental, Financial, Occupational","Whether or not I like my daily responsibilities, I am good at managing my responsibilities.",0.4986015260219574
"Environmental, Financial, Occupational",I have a difficult time living and focus on my daily responsibilities.,0.4895716607570648
"Environmental, Financial, Occupational",I am able to manage my emotional patterns throughout my life.,0.46388107538223267
"Environmental, Financial, Occupational",I am doing my best to live a happy and healthy life.,0.4630524814128876
"Environmental, Financial, Occupational",I am well-structured and can manage my environmental responsibilities.,0.4501152038574219
"Environmental, Financial, Occupational",My economic situation influences the decisions I make in daily life.,0.42927223443984985
"Environmental, Financial, Occupational",My income affects the choices I make in daily life.,0.42541852593421936
"Environmental, Financial, Occupational",My psychological state is a good indicator of my mental health.,0.4236222207546234
"Environmental, Financial, Occupational",I am feeling better about my finances and my lifestyle.,0.42320993542671204
"Environmental, Financial, Occupational",The mental health of you is an important part of your daily life.,0.42293474078178406
"Environmental, Financial, Occupational",Managing my emotional and financial situation effectively increases my ability to stay focused during stressful situations.,0.4179251492023468
"Environmental, Financial, Occupational","I am aware of my environmental, financial, and occupational responsibilities.",0.41332221031188965
"Environmental, Financial, Occupational",I think the choices I make in daily life have value.,0.4068438410758972
"Environmental, Financial, Occupational",My current mental health status and personal traits are considered as indicators of physical health.,0.4034945070743561
"Environmental, Financial, Occupational",I am satisfied with my life's choices and that of my colleagues.,0.3963254392147064
"Environmental, Financial, Occupational",My physical and cognitive health is impacted by my mental health issues.,0.3852813243865967
"Environmental, Financial, Occupational",I enjoy the rewards that this gives me in daily life.,0.37345683574676514
"Environmental, Financial, Occupational",I am trying to figure out how my day goes and how I manage my stress.,0.36580222845077515
"Environmental, Financial, Occupational","My mental health problems include depression, anxiety, depression, anxiety, and obsessive eating.",0.3535711467266083
"Environmental, Financial, Occupational",I am very happy with the results of my health assessments.,0.3342646360397339
"Environmental, Financial, Occupational",The characteristics of your mental health include: - Physical: Physical and cognitive functions: social: Personal characteristics: social functions: Personal traits: Individual characteristics: Mental,0.3255065977573395
"Environmental, Financial, Occupational",My personality is well-balanced and has the capacity to accept different types of people.,0.3188464045524597
"Environmental, Financial, Occupational","I have a normal energy level and I work well, but I feel ill because of a lack of mental health.",0.29280656576156616
"Environmental, Financial, Occupational",A self-report does not state your current situation and what your financial situation is.,0.17415466904640198
"Environmental, Financial, Physical",I have a physical well-being that is in the physical health zone.,0.47577837109565735
"Environmental, Financial, Physical",I am physically healthy and can feel healthier and more focused.,0.4630362391471863
"Environmental, Financial, Physical",I am aware of what I do to support my physical well-being.,0.4526829123497009
"Environmental, Financial, Physical",I feel physically good because my physical health has impeded me in the past.,0.43859606981277466
"Environmental, Financial, Physical",I can sleep more efficiently and have better mental health.,0.43432778120040894
"Environmental, Financial, Physical",I want to make sure I keep my mental health strong.,0.4304210841655731
"Environmental, Financial, Physical",I find it helpful to get my physical well-being right.,0.42196452617645264
"Environmental, Financial, Physical",I have been trying to improve my mental health in the past.,0.4165031909942627
"Environmental, Financial, Physical",I maintain a habit that supports my physical well-being.,0.41538649797439575
"Environmental, Financial, Physical",I think about my health more than I think about my physical health.,0.41364407539367676
"Environmental, Financial, Physical",I feel physically good but I don't think I am able to function efficiently.,0.40896108746528625
"Environmental, Financial, Physical",I am trying to stay in control of my physical health.,0.4029407203197479
"Environmental, Financial, Physical",I feel like I am good and I am healthy and my environment supports my happiness.,0.39978712797164917
"Environmental, Financial, Physical",I believe that physical health is important in order to maintain my physical well-being.,0.3966659605503082
"Environmental, Financial, Physical","I am physically healthy, but I have limited access to space.",0.3916471004486084
"Environmental, Financial, Physical",I have a mental health status of an unhealthy state.,0.39144188165664673
"Environmental, Financial, Physical",I have been physically healthy for the past few weeks.,0.3786673843860626
"Environmental, Financial, Physical",I have a physical condition that is restricted me in the past.,0.37374812364578247
"Environmental, Financial, Physical",I understand that physical well-being may be a subjective quality of life.,0.3563217520713806
"Environmental, Financial, Physical","I am physically healthy, yet I have limits on how much I sleep.",0.3514164090156555
"Environmental, Financial, Physical",I've been struggling with depression for a while now.,0.3323975205421448
"Environmental, Financial, Physical",I have had issues with emotional disorders for a long time.,0.3203950524330139
"Environmental, Financial, Physical",I live within a reasonable driving distance of my work and exercise.,0.3076711893081665
"Environmental, Financial, Physical","I am an environmental, financial, and physical self-report item.",0.2995380759239197
"Environmental, Financial, Physical",I'm unable to live my life to the fullest.,0.2506314516067505
"Environmental, Financial, Physical",I enjoy the comforts and amenities of having access to a place where I can rest and recharge.,0.2461010366678238
"Environmental, Financial, Physical",I have a sense of purpose and have a strong personality.,0.22676393389701843
"Environmental, Financial, Physical",I am still in pain and have problems falling asleep.,0.18098144233226776
"Environmental, Financial, Physical",I have had problems sleeping but I am using an alarm clock.,0.14676174521446228
"Environmental, Financial, Physical",I want to have access to space where I can rest and recharge.,0.13054752349853516
"Environmental, Financial, Social",My family and friends have helped me maintain close relationships.,0.3873194754123688
"Environmental, Financial, Social",My mental health is stable and I feel safe in my interactions.,0.384151428937912
"Environmental, Financial, Social",I am healthy and have a good balance of mental health issues.,0.37765729427337646
"Environmental, Financial, Social",I have a family relationship that is solid and stable.,0.3632439970970154
"Environmental, Financial, Social",I feel overwhelmed in social settings and have little coping skills.,0.35864466428756714
"Environmental, Financial, Social",I have a coping mechanism that makes it difficult for me to deal with many of the changes in my life.,0.3475658595561981
"Environmental, Financial, Social",I am very satisfied with my social relationship and financial situation,0.34299471974372864
"Environmental, Financial, Social",I am having difficulty in coping with life's most stressful situations.,0.34169644117355347
"Environmental, Financial, Social","I am feeling psychologically detached from my friends, family, and the world.",0.3402882218360901
"Environmental, Financial, Social",I am not sure whether I have a close and secure relationship.,0.33431509137153625
"Environmental, Financial, Social",I have a family and relationship that is not close.,0.33412227034568787
"Environmental, Financial, Social",My emotional wellbeing has been characterized by a variety of causes,0.32768917083740234
"Environmental, Financial, Social",I feel lonely but have a close and secure relationship.,0.32765060663223267
"Environmental, Financial, Social",I am more aware of how my finances affect my moods.,0.3186075985431671
"Environmental, Financial, Social","I am a proud, successful person who has one close and secure relationship.",0.31803372502326965
"Environmental, Financial, Social",I have an obsession with money and not close and secure relationships.,0.31727930903434753
"Environmental, Financial, Social",I had a close and secure relationship with my boyfriend.,0.3058033585548401
"Environmental, Financial, Social",I have an economic situation that influences my personal self-report.,0.27552586793899536
"Environmental, Financial, Social",My social relationships are superficial and superficial in my relationship.,0.2549421787261963
"Environmental, Financial, Social",The results from my personal mental health survey show that I have an enhanced emotional IQ.,0.2535361051559448
"Environmental, Financial, Social","Using the words ""I am healthy"" or ""I am happy"" is helpful",0.25149229168891907
"Environmental, Financial, Social",I am feeling stressed and have little money to spend on living costs.,0.2514100670814514
