target_dims,generated_text,corr_score
"Environmental, Social",I have experienced good relationships with people but not with me,0.40036705136299133
"Environmental, Social",I can't maintain my feelings despite being around others.,0.3994530439376831
"Environmental, Social","I have many supportive, safe relationships with my loved ones.",0.38896873593330383
"Environmental, Social",I have a negative perception of people and people around me.,0.3863672912120819
"Environmental, Social","I am very conscious of my environment, but it makes me feel very fragile.",0.38587960600852966
"Environmental, Social",I feel safe and comfortable in the spaces around me.,0.3768467307090759
"Environmental, Social",I've not been able to improve my mental health with my environment.,0.3580319285392761
"Environmental, Social",I am more interested in my environment and social environment.,0.3487720787525177
"Environmental, Social",I feel safe when the space around me is predictable and comfortable.,0.34526169300079346
"Environmental, Social",I have been around my family for over five years.,0.34282758831977844
"Environmental, Social",I am not able to manage my emotional feelings successfully during stressful situations.,0.3294218182563782
"Environmental, Social",I have been alone for years and have been abused at times.,0.32383692264556885
"Environmental, Social",I have some behavioural problems and my environment can change over time.,0.3076324462890625
"Environmental, Social",I like to be alone and I don't like to be alone.,0.303523451089859
"Environmental, Social",I have been self-reported to be a safe and healthy person.,0.2931402921676636
"Environmental, Social",I have a family that is with me but not with me,0.2899641692638397
"Environmental, Social",I have been taking my mental health care to another level.,0.2884288430213928
"Environmental, Social",I like to use different media to share personal experiences and situations with others.,0.22438561916351318
"Environmental, Spiritual",I find my physical surroundings are affecting my mental health.,0.6290575265884399
"Environmental, Spiritual",I feel the physical effects of my surroundings have a noticeable effect on my mental health.,0.6209028363227844
"Environmental, Spiritual",I like to see my physical surroundings as an impact on my mental health.,0.6170953512191772
"Environmental, Spiritual",I feel more comfortable in my surroundings when my mood aligns with my needs.,0.6064878106117249
"Environmental, Spiritual",I feel more comfortable when my physical surroundings are calm and familiar.,0.6023989915847778
"Environmental, Spiritual",My physical surroundings are the source of my mental health.,0.5988117456436157
"Environmental, Spiritual",I have a healthy balance of psychological and physical surroundings.,0.5973493456840515
"Environmental, Spiritual",I use my physical surroundings and the conditions of my surroundings to affect my mental health.,0.5931901335716248
"Environmental, Spiritual","I think the environment and surroundings of my family, friends and friends have an influence on my mental health.",0.5920621156692505
"Environmental, Spiritual",I feel better when my physical surroundings match my needs.,0.5893805027008057
"Environmental, Spiritual",I feel less at peace when my physical surroundings make it harder for me to relax.,0.5867845416069031
"Environmental, Spiritual",I feel more comfortable and at peace in the environment.,0.5725512504577637
"Environmental, Spiritual",I think that my physical surroundings cause me to get sad.,0.5604566931724548
"Environmental, Spiritual",I am more relaxed in my surroundings than in my physical surroundings.,0.5580302476882935
"Environmental, Spiritual",I feel less at peace in environments that are calm and familiar.,0.5555132031440735
"Environmental, Spiritual","I feel happier in a calm and familiar environment than in a chaotic, noisy environment.",0.543479323387146
"Environmental, Spiritual",I have a mental health issue that affects my physical surroundings.,0.5369977355003357
"Environmental, Spiritual",I like to live in more calm spaces and environments.,0.5270145535469055
"Environmental, Spiritual",I feel more at peace in my surroundings when my needs match my needs.,0.525685727596283
"Environmental, Spiritual",I want to know how my physical and spiritual surroundings affect my mental health.,0.5219752788543701
"Environmental, Spiritual",I feel at peace in my surroundings that match my needs.,0.5136646032333374
"Environmental, Spiritual",I want to find out if my surroundings affect my mood or feeling.,0.5100560188293457
"Environmental, Spiritual","I like the idea that a healthy environment could help me with stress, anxiety, depression, and anxiety.",0.4963342547416687
"Environmental, Spiritual",I am more comfortable in spaces that are calm and familiar.,0.4717238247394562
"Environmental, Spiritual",I feel more comfortable living in places that I know and trust.,0.45720526576042175
"Environmental, Spiritual",I feel less comfortable in the presence of people that occupy my home.,0.4480288624763489
"Environmental, Spiritual",I use negative self-talk to tell myself a lot about my surroundings.,0.4477657973766327
"Environmental, Spiritual",I feel at peace in the space that is calm and familiar.,0.4457957446575165
"Environmental, Spiritual",I have a negative impact on my mood and coping behavior.,0.4265245795249939
"Environmental, Spiritual","I am in a mental health crisis, I believe that things happen for a reason.",0.3759889602661133
"Financial, Intellectual",I feel that I am financially motivated to make a wise decision about my future financial situation.,0.5544283390045166
"Financial, Intellectual",I feel motivated by being aware of my financial situation.,0.5541990995407104
"Financial, Intellectual",I am feeling more organized and have a clear financial situation.,0.5461864471435547
"Financial, Intellectual",I feel more satisfied with the results of my financial situation.,0.5447888970375061
"Financial, Intellectual",I have a feeling of well-being when I have a clear financial situation.,0.5391127467155457
"Financial, Intellectual",I have a clear financial situation and feel informed about my financial situation.,0.5375087261199951
"Financial, Intellectual",I can do many things that my financial situation affects.,0.5361910462379456
"Financial, Intellectual",I have a well-defined goal of living and I have a healthy financial situation.,0.5324217081069946
"Financial, Intellectual",I can make my financial decisions that support my long-term needs.,0.5232625007629395
"Financial, Intellectual",I feel less financially secure when I have a clear financial situation.,0.5213652849197388
"Financial, Intellectual",I am more focused when I have a clear financial plan.,0.5102346539497375
"Financial, Intellectual",I feel less worried about my finances than I ever have before.,0.5087976455688477
"Financial, Intellectual",I feel satisfied and motivated to keep my family's finances in order.,0.5041667819023132
"Financial, Intellectual",I am able to make more income while keeping my financial goals in mind.,0.5039435625076294
"Financial, Intellectual",I am very happy that I have a clear financial situation.,0.5022497773170471
"Financial, Intellectual",I feel more conscious and self-reported about my financial situation.,0.49912458658218384
"Financial, Intellectual",I am financially stable because I manage my emotions effectively.,0.4819275140762329
"Financial, Intellectual",I am able to make a conscious decision that supports my long-term needs.,0.46981412172317505
"Financial, Intellectual",I want to be able to manage my finances effectively.,0.465641051530838
"Financial, Intellectual",I am able to balance current expenses with future goals.,0.448460191488266
"Financial, Intellectual",I feel less self-centered when I have an uncontrolled amount of money.,0.4407791793346405
"Financial, Intellectual",I feel more motivated to make decisions for the future.,0.4259655475616455
"Financial, Intellectual",I have high levels of attention deficit disorder and am well-balanced on my income.,0.38467225432395935
"Financial, Intellectual",I have depression but I am able to make decisions.,0.37768808007240295
"Financial, Intellectual",I feel less confident because I fear losing my job.,0.3430252969264984
"Financial, Intellectual",I am good at managing emotions and feeling good at being more organized.,0.3414103388786316
"Financial, Intellectual",I feel less dependent upon the world for income than the world could.,0.33899587392807007
"Financial, Intellectual",I am good at identifying my emotional and mental health challenges.,0.2904004454612732
"Financial, Intellectual",I am not sure if I have a plan in place.,0.2818540632724762
"Financial, Intellectual",I have been given a unique and unique self-report self-report.,0.17311584949493408
"Financial, Occupational",I feel more likely to be financially successful after managing my finances.,0.6283422112464905
"Financial, Occupational",I am better at managing my finances and have a stable life.,0.6218903660774231
"Financial, Occupational",I feel more responsible and confident in my financial situation.,0.6163530945777893
"Financial, Occupational",I am happier and more successful when my finances are under control.,0.6124522686004639
"Financial, Occupational",I feel better financially and more independent when my finances are in control.,0.6023430824279785
"Financial, Occupational",I feel more determined to make decisions about my finances.,0.6016075015068054
"Financial, Occupational","I feel financially secure, and I am able to make decisions about my money.",0.6009291410446167
"Financial, Occupational",I can have confidence in my finances and feel more comfortable when I look at my finances.,0.5838192701339722
"Financial, Occupational",I am more financially stable when I have the money.,0.5826329588890076
"Financial, Occupational",My finances have a positive impact on my personal life.,0.5796430706977844
"Financial, Occupational",I am able to balance my financial situation with future goals.,0.5743696689605713
"Financial, Occupational",I have the ability to focus on my health and finances.,0.5732620358467102
"Financial, Occupational",I am better in my financial situation and better at making wise decisions about my future.,0.570493221282959
"Financial, Occupational",I am happier and more confident because of my money.,0.5609442591667175
"Financial, Occupational",I feel financially secure when I have a financial advantage.,0.5570363402366638
"Financial, Occupational",I can make better financial decisions and make better decisions.,0.549636721611023
"Financial, Occupational",I feel happy and excited when my finances are under control.,0.5473477244377136
"Financial, Occupational",I feel financially stable after my financial situation is under control.,0.5432578325271606
"Financial, Occupational",I'm able to budget effectively and manage my financial responsibilities.,0.5405532717704773
"Financial, Occupational",My finances are under control and my goals are on track.,0.5377054810523987
"Financial, Occupational",I feel less stressed and less anxious about my finances.,0.529484212398529
"Financial, Occupational",I feel more likely to make savings in the future.,0.5075258612632751
"Financial, Occupational",I am more capable of making decisions that support my long-term needs.,0.501419723033905
"Financial, Occupational",I can control my finances and pay for household necessities.,0.4883038401603699
"Financial, Occupational",I feel happy and happy with the health I have.,0.3831394910812378
"Financial, Occupational",I am confident and able to do a good job.,0.37886303663253784
"Financial, Occupational",I feel more focused on my career after I leave school.,0.3765344023704529
"Financial, Occupational",I am more prepared to manage my emotions effectively during stressful situations.,0.3315163552761078
"Financial, Occupational",I have better self-report mental health in my personal life.,0.2783294916152954
"Financial, Occupational",I am not as healthy as a lot of people.,0.1885080337524414
"Financial, Physical",I am feeling more prepared to handle routine financial responsibilities.,0.5353793501853943
"Financial, Physical",I have a feeling that I am prepared to handle routine financial responsibilities.,0.5329481959342957
"Financial, Physical",I feel financially balanced and able to make decisions that support my long-term needs.,0.5314497351646423
"Financial, Physical",I am planning my spending habits that support my long-term needs.,0.513631284236908
"Financial, Physical",I am able to spend my savings with my long-term needs.,0.5093998312950134
"Financial, Physical",I am less stressed in the past and am able to spend my money wisely.,0.5005792379379272
"Financial, Physical",I am ready to deal with financial and physical responsibilities.,0.4979267120361328
"Financial, Physical",My financial planning allows me to make decisions that support my long-term needs.,0.49496394395828247
"Financial, Physical",I feel that my financial situation has been limiting me in the past.,0.4915153682231903
"Financial, Physical",I have an adjusted spending plan that supports my long-term needs.,0.4839452803134918
"Financial, Physical",I feel more stressed out because I have limited financial resources.,0.4833773672580719
"Financial, Physical",I have a clear financial plan and are able to budget without feeling overwhelmed.,0.48154136538505554
"Financial, Physical",I am not sure I am prepared to handle routine financial responsibilities.,0.4779720604419708
"Financial, Physical",I feel more determined to make better decisions for my long-term needs.,0.47781825065612793
"Financial, Physical",I am able to plan my spending without feeling overwhelmed.,0.47419729828834534
"Financial, Physical",I am happy to be able to make savings and a clear financial plan.,0.470262736082077
"Financial, Physical",I feel like I am having a good financial year.,0.46907445788383484
"Financial, Physical",I think I am likely mentally healthy because I've been unable to survive financial responsibilities.,0.4453262388706207
"Financial, Physical",I have limited resources and resources in my financial responsibilities.,0.4448533356189728
"Financial, Physical",I have been making a plan for my long-term needs.,0.43755677342414856
"Financial, Physical","My feelings, behaviors, or tendencies have been influenced by financial and physical conditions.",0.42217370867729187
"Financial, Physical",My budget has allowed me to do more on time.,0.4038141965866089
"Financial, Physical",I'm planning to withdraw from life and to begin a new life.,0.3858829438686371
"Financial, Physical",I feel empowered and happy to do what I need to do.,0.34106066823005676
"Financial, Physical",I feel mentally healthier than when I first started to get on track.,0.3208600878715515
"Financial, Physical",I feel less prepared to manage my emotions during stressful situations.,0.3183318078517914
"Financial, Physical",I've had physical and psychological changes in the past.,0.3175910413265228
"Financial, Physical",I am able to make a plan and have access to my credit cards.,0.31415873765945435
"Financial, Physical",I am not as well-balanced as I used to be.,0.22816132009029388
"Financial, Physical",I have been feeling worse than I did in the past.,0.21079978346824646
"Financial, Social",My financial situation influences how I feel about my finances.,0.6674028635025024
"Financial, Social",My financial situation affects my feelings about spending and social relationships.,0.655997633934021
"Financial, Social",I find that my financial situation has affected my choices in daily life.,0.6372615098953247
"Financial, Social",My financial situation influences what I choose in daily life.,0.6313954591751099
"Financial, Social",My financial situation influences my decisions in my daily life.,0.6293246746063232
"Financial, Social",My financial situation is affected by a broader range of people’s social and financial situations.,0.6265459656715393
"Financial, Social",I find my financial situation influences my choices in daily life.,0.6253759264945984
"Financial, Social",I feel less stable if my financial situation is in control.,0.6199080944061279
"Financial, Social",I feel more stable when my financial situation is under control.,0.617037832736969
"Financial, Social",I am more financially secure when my finances are under control.,0.6160505414009094
"Financial, Social",I think I am more balanced in my financial situation than my social life.,0.6158065795898438
"Financial, Social",My financial situation influences what I want to do in my life.,0.6140578985214233
"Financial, Social",I feel more self-reportable when my financial situation affects my social relationships.,0.6058635115623474
"Financial, Social",I feel less financially secure when my social relationships are under control.,0.6026563048362732
"Financial, Social",My financial situation affects my self-report and social relationship.,0.6009583473205566
"Financial, Social",I feel more self-report if my financial situation influences my social relationships.,0.598781943321228
"Financial, Social",My finances and social relationships can affect how much I am happy.,0.597374439239502
"Financial, Social",I am emotionally stable when I have no financial status.,0.5969671010971069
"Financial, Social",My financial situation is affected by financial decisions that I make.,0.5792891383171082
"Financial, Social","I think my financial situation is very poor, so I am able to balance my needs.",0.5764639377593994
"Financial, Social",I feel happier when my financial situation is well managed.,0.5740655064582825
"Financial, Social",I feel more confident and secure than my financial situation is.,0.5703976154327393
"Financial, Social",I felt more independent when my finances were under control.,0.5512702465057373
"Financial, Social",My financial situation is a contributing factor to my mental health problems.,0.542369544506073
"Financial, Social",I am less financially secure than I have in the past.,0.526154637336731
"Financial, Social",I want to know how secure I feel when I'm in my financial and social life.,0.5253821611404419
"Financial, Social",I felt more stable when my social relationships are under control.,0.460007905960083
"Financial, Social",I do not have a stable relationship with my family.,0.3926588296890259
"Financial, Social",I feel less stable when my social relationships are superficial.,0.389699250459671
"Financial, Social",I do not think I have any mental health issues.,0.2675168812274933
"Financial, Spiritual","I have a healthy balance of my finances, but also have a good balance of my spiritual and financial goals.",0.5380273461341858
"Financial, Spiritual",I have a healthy and balanced balance of my finances and spirituality.,0.5329660177230835
"Financial, Spiritual","Financial and Spiritual Self-Report: My mood is better, so is my financial and spiritual well-being.",0.525212824344635
"Financial, Spiritual",I have a healthy relationship with my finances and spirituality.,0.5240795612335205
"Financial, Spiritual",I know that I can take care of my finances and my spiritual health.,0.5008397102355957
"Financial, Spiritual",I have a higher level of financial and spiritual health than the previous self-report.,0.496329665184021
"Financial, Spiritual",I have a belief in both spirituality and financial health.,0.47998473048210144
"Financial, Spiritual",The financial and spiritual aspects of your life may have a direct impact on your mood.,0.45869722962379456
"Financial, Spiritual",Life is often unpredictable and it is hard to balance finances and spiritually.,0.4550529718399048
"Financial, Spiritual","I know if my finances are stable and what my financial needs are, so I can change my habits.",0.43544334173202515
"Financial, Spiritual",Financial and Spiritual self-report statements are a self-report.,0.4205065369606018
"Financial, Spiritual","The more I think of money and spirituality, the happier I will be.",0.4095694422721863
"Financial, Spiritual",I feel uncertain about what I should do for my finances.,0.4046068489551544
"Financial, Spiritual",I have learned to love finances and to enjoy the world.,0.4024283289909363
"Financial, Spiritual",I am feeling emotionally better and have a positive outlook on my life.,0.4021608531475067
"Financial, Spiritual",A person may not have money and need to balance its financial and spiritual needs.,0.402044415473938
"Financial, Spiritual",I feel like I can balance my emotional and spiritual lives.,0.3997807800769806
"Financial, Spiritual",A self-report is a self-report about personal finances and spirituality.,0.3917078375816345
"Financial, Spiritual",A self-report needs to describe how spiritually healthy you are.,0.3911522924900055
"Financial, Spiritual",The writer describes how he or she feels financially and spiritually.,0.38044285774230957
"Financial, Spiritual",My finances have been a major issue in the past year.,0.37824442982673645
"Financial, Spiritual",I understand my budget and my life is full of surprises.,0.35560184717178345
"Financial, Spiritual",I'm not sure how to balance my current expenses with future goals.,0.3462907671928406
"Financial, Spiritual",I'm not sure how financially I've behaved this past month.,0.32266491651535034
"Financial, Spiritual","I am happy and energetic, and I am willing to go with my gut instincts.",0.28111615777015686
"Financial, Spiritual","I know how much I miss my family, friends, and future.",0.2800462245941162
"Financial, Spiritual",I can relate to other people's feelings and behaviors.,0.2791735827922821
"Financial, Spiritual",I have trouble focusing and focus in my daily life.,0.23938800394535065
"Financial, Spiritual",I am self-reported and have a strong immune system,0.202350914478302
"Financial, Spiritual",A self-report needs to be clearly and concisely written and include a clear subject reference.,0.18947477638721466
"Intellectual, Occupational","I find that intellectual stimulation makes me happy, and I feel fulfilled at work.",0.579546332359314
"Intellectual, Occupational",I feel happy with the amount of intellectual stimulation I receive.,0.5789631605148315
"Intellectual, Occupational",I am satisfied with my intellectual stimulation and my work.,0.5763199925422668
"Intellectual, Occupational","I am happy with my work, studies, and intellectual stimuli.",0.5634536147117615
"Intellectual, Occupational",I find the amount of intellectual stimulation I receive in my daily life to be essential to my overall well-being.,0.5612799525260925
"Intellectual, Occupational",I find my intellectual stimulation essential to my overall well-being.,0.5554046630859375
"Intellectual, Occupational",I find satisfaction with completing the tasks I need to complete each day.,0.5516331195831299
"Intellectual, Occupational",I found my intellectual stimulation to be vital to my overall well-being.,0.5441036820411682
"Intellectual, Occupational",I am satisfied with doing the things I need to do every day.,0.5297414660453796
"Intellectual, Occupational",I feel good in the areas of intellectual stimulation I find helpful.,0.5288351774215698
"Intellectual, Occupational",I find myself pleased and motivated by the work or study I have taken in the past.,0.5231281518936157
"Intellectual, Occupational",I feel that intellectual stimulation can be helpful to my overall well-being.,0.5197599530220032
"Intellectual, Occupational","I am happy, motivated, and motivated by my daily activities.",0.5195855498313904
"Intellectual, Occupational",I find it hard to get through my routine and enjoy intellectual stimulation.,0.5133254528045654
"Intellectual, Occupational","I like intellectual stimulation, but I have difficulty focusing on my work.",0.49899300932884216
"Intellectual, Occupational",I feel pleased and content with what I receive in my daily life.,0.48196324706077576
"Intellectual, Occupational",I feel confident in my ability to take action in my daily life.,0.48194411396980286
"Intellectual, Occupational",I feel proud of the things I have accomplished in my daily life.,0.47778841853141785
"Intellectual, Occupational",I am happy to be able to complete important tasks and gain the recognition that I needed.,0.4774954319000244
"Intellectual, Occupational","I enjoy being productive, I am motivated to finish what I have worked for the past year, and I enjoy being motivated for the next year.",0.47661516070365906
"Intellectual, Occupational",I feel proud of what I can do to achieve goals.,0.452169805765152
"Intellectual, Occupational",I believe that I am not happy with my work or studies.,0.4355708062648773
"Intellectual, Occupational",I find it important to be able to work effectively in stressful situations.,0.4163818359375
"Intellectual, Occupational",I found the attention I received in my daily life was a positive one.,0.4151059091091156
"Intellectual, Occupational","I like to work hard, but sometimes I feel overwhelmed.",0.41059619188308716
"Intellectual, Occupational",I enjoy the way my brain interprets science and mathematics.,0.37005966901779175
"Intellectual, Occupational",I think I'm not working or studying and feel like I'm having an intellectual or psychedelic problem.,0.3569388687610626
"Intellectual, Occupational","Generally, I find it hard to achieve my goals because of their perceived lack of motivation.",0.3564233183860779
"Intellectual, Occupational",I think my day-to-day schedule is very stressful.,0.3457866609096527
"Intellectual, Occupational",I find the information I need to make certain decisions.,0.24732695519924164
"Intellectual, Physical",I think about my physical well-being when I do something.,0.5283358097076416
"Intellectual, Physical",I feel good about my mental health and physical health.,0.5116245150566101
"Intellectual, Physical",I feel healthy and satisfied with my physical well-being.,0.5010589361190796
"Intellectual, Physical",I feel happy that I am able to maintain habits that support my physical well-being.,0.49882784485816956
"Intellectual, Physical",I feel glad that I have intellectual stimulation and physical well-being.,0.4912019371986389
"Intellectual, Physical",I feel happy that I feel able to cope with my physical health issues.,0.48536166548728943
"Intellectual, Physical",I have a healthy lifestyle that is centered around my intellectual stimulation.,0.4692291021347046
"Intellectual, Physical",My physical health may be more important than my mental health.,0.4563911259174347
"Intellectual, Physical",I feel healthy if I maintain my physical well-being.,0.4504379332065582
"Intellectual, Physical","Generally, I feel the physical stimulation I receive in my daily life.",0.4470116198062897
"Intellectual, Physical",I use a variety of activities to get me to concentrate.,0.42175957560539246
"Intellectual, Physical",I feel like I have the ability to communicate with my body.,0.4183369576931
"Intellectual, Physical",I believe that I will feel more self-satisfied and healthier for life.,0.41264259815216064
"Intellectual, Physical","I find my mental health improvement related to my physical well-being, though I don't think I have a strong immune system.",0.40865224599838257
"Intellectual, Physical",I have the ability to achieve cognitive and physical development.,0.405070424079895
"Intellectual, Physical",I think my physical health is worse than my mental health.,0.40442249178886414
"Intellectual, Physical",I usually spend a lot of time focusing and thinking on problems.,0.40435999631881714
"Intellectual, Physical",I use a brain to help me focus on my goals.,0.3931726813316345
"Intellectual, Physical",I try to keep things quiet during my daily life.,0.3916868567466736
"Intellectual, Physical",I don't take any physical actions which require my physical well-being.,0.3830379247665405
"Intellectual, Physical","I have learned that if I get into activities that require me to concentrate and I work through it, I am more aware of my ability to concentrate and concentrate",0.37962764501571655
"Intellectual, Physical","I feel well prepared to participate in physical activities, like a math competition.",0.3790311813354492
"Intellectual, Physical",I often have to take a lot of time to concentrate.,0.36916857957839966
"Intellectual, Physical",I have a stress response to various events and situations.,0.36794188618659973
"Intellectual, Physical",I find it hard to concentrate on something that is hard for me.,0.3678247332572937
"Intellectual, Physical",I tend to lose track of time while doing something I enjoy.,0.36720842123031616
"Intellectual, Physical",I feel well prepared for the work I have to do in the workplace.,0.34883826971054077
"Intellectual, Physical",I have a very high level of self-esteem and confidence.,0.33033308386802673
"Intellectual, Physical",I feel less stressed and relieved than I did because I pushed myself to do it.,0.3117873966693878
"Intellectual, Physical",I have been feeling sad for the past few months due to a physical exhaustion,0.28977566957473755
"Intellectual, Social",I have had intellectual challenges and tendencies that I tend to ignore.,0.4071294963359833
"Intellectual, Social",I am less likely to suffer from intellectual and social challenges.,0.39553046226501465
"Intellectual, Social",I find my physical health related to intellectual challenges to be essential to my overall well-being.,0.38749411702156067
"Intellectual, Social",My self-report reflects social and intellectual challenges to me.,0.3860723376274109
"Intellectual, Social",I have also found my emotional challenges to be vital to my overall well-being.,0.38446053862571716
"Intellectual, Social","My personal feelings, behaviors, or tendencies are not shared by those around me",0.38404175639152527
"Intellectual, Social",My personality is not in the right place at the right time.,0.38348615169525146
"Intellectual, Social",I think my ideas and behaviors are essential to my overall well-being,0.37943845987319946
"Intellectual, Social",I enjoy intellectual challenges and am influenced by people with strong opinions.,0.37829679250717163
"Intellectual, Social",I have a strong immune system and enjoy my social activities.,0.37525475025177
"Intellectual, Social",I have a tendency to focus on problem-solving and am not in control of my mood,0.3723810315132141
"Intellectual, Social",I can't be trusted and can't manage my emotions.,0.366148442029953
"Intellectual, Social",I am active in social life but am not socially engaged,0.3599323034286499
"Intellectual, Social",I like social issues to be a positive and positive feeling.,0.35972321033477783
"Intellectual, Social","My self-report describes my emotional, intellectual, and social personality traits.",0.35502320528030396
"Intellectual, Social",I have tried to be social for the past two years.,0.35178273916244507
"Intellectual, Social",I am not satisfied with my personal growth and happiness.,0.3475657105445862
"Intellectual, Social",I am having problems with my intellectual and social development.,0.3335535526275635
"Intellectual, Social",My mind-body system is not clear and focused on self-help and other related issues.,0.3326476216316223
"Intellectual, Social",I have a tendency to use social support in stressful situations.,0.32172244787216187
"Intellectual, Social",I have a tendency to impulsively follow my own decisions.,0.3185867369174957
"Intellectual, Social",My hobbies and passions are not shared by my family and friends.,0.31611132621765137
"Intellectual, Social",I find I am not aware of my strengths and vulnerabilities.,0.3013361692428589
"Intellectual, Social",I am not the ideal person to have a sense of self-worth.,0.28550395369529724
"Intellectual, Social","I have never had a difficult time with social interactions, especially in interpersonal situations.",0.27860796451568604
"Intellectual, Social",I like being around people who are unbiased and objective.,0.2704877257347107
"Intellectual, Social","I am experiencing a number of mental health disorders, including ADHD and ADHD.",0.24912483990192413
"Intellectual, Social",I am more likely to develop phobias of those around me.,0.24369503557682037
"Intellectual, Social",I am afraid of my physical body and how I may feel.,0.21231621503829956
"Intellectual, Social","I enjoy the outdoors, but I can't stand the cold.",0.17509861290454865
"Intellectual, Spiritual",I believe I find intellectual challenges to be vital to my overall well-being.,0.5456361174583435
"Intellectual, Spiritual",I feel the need to overcome intellectual challenges to have a purposeful and meaningful life.,0.5447164177894592
"Intellectual, Spiritual",I believe that intellectual challenges are vital to my overall well-being.,0.5246227383613586
"Intellectual, Spiritual",I think that intellectual challenges are essential to my overall well-being.,0.5246105790138245
"Intellectual, Spiritual",I am happy with my current intellectual stimulation and I will seek out activities that challenge my thinking and reasoning.,0.5228750109672546
"Intellectual, Spiritual",I find it important to have new experiences that challenge my thinking and thinking about myself and the world.,0.5155396461486816
"Intellectual, Spiritual",I find myself challenged by new experiences that challenge my thinking and reasoning.,0.5100686550140381
"Intellectual, Spiritual",I feel I have the ability to focus and think in an objective way.,0.49662086367607117
"Intellectual, Spiritual","I feel confident and motivated, and able to make choices that challenge my thinking.",0.49229896068573
"Intellectual, Spiritual",I feel relieved that I can successfully deal with intellectual challenges.,0.4899342656135559
"Intellectual, Spiritual",I want to know what you're able to do with your intellectual and spiritual challenges.,0.48923438787460327
"Intellectual, Spiritual",I feel excited about activities I find interesting and challenge me to think and reason.,0.4849887192249298
"Intellectual, Spiritual",I think it is important to have new experiences that challenge me to think and reason.,0.480779230594635
"Intellectual, Spiritual",I am very confident that my ability to think and reason has evolved.,0.4388154149055481
"Intellectual, Spiritual",I know that intellectual challenges can be helpful to the human condition.,0.4370461702346802
"Intellectual, Spiritual",I believe challenges can help me to develop self-help and spiritual behaviors.,0.43680402636528015
"Intellectual, Spiritual",I know that I want to be an intellectual and spiritual self-report.,0.42960384488105774
"Intellectual, Spiritual",I feel able to maintain my overall physical and cognitive health.,0.4212309420108795
"Intellectual, Spiritual",I am a psychologist and I feel confident in my abilities and abilities to make decisions.,0.4202195107936859
"Intellectual, Spiritual",I think my current goals are not to make me crazy by having a lot of challenges.,0.40095290541648865
"Intellectual, Spiritual",I feel physically and spiritually stimulated by physical and intellectual stimulation.,0.3968763053417206
"Intellectual, Spiritual",I have learned that I can stay focused and think clearly.,0.3924037218093872
"Intellectual, Spiritual",I feel a desire to lead a purposeful and meaningful life.,0.3912579119205475
"Intellectual, Spiritual","I am looking to change my way of thinking, and I am thinking to myself as well.",0.38860926032066345
"Intellectual, Spiritual",I have a unique personality style and approach to life.,0.38658007979393005
"Intellectual, Spiritual",I am grateful to the ways I have developed myself in the past.,0.3793804943561554
"Intellectual, Spiritual",I feel the same way about what I want to do and what I can achieve and should do.,0.3705129325389862
"Intellectual, Spiritual",I was happy that I was able to manage my emotions effectively in stressful situations.,0.34930235147476196
"Intellectual, Spiritual",I do not like to be bored or downtrodden at times.,0.32111871242523193
"Intellectual, Spiritual",I am not sure what cognitive impairment I have been receiving since I left school.,0.22901000082492828
"Occupational, Physical",I have a physical health which affects my functioning daily.,0.63722825050354
"Occupational, Physical",My health affects how well I function daily to day.,0.6215307712554932
"Occupational, Physical",My physical health affects my ability to function day to day.,0.6212719678878784
"Occupational, Physical",My physical health affects my daily functioning day to day.,0.6189310550689697
"Occupational, Physical",My health impacts how well I function day to day.,0.6137690544128418
"Occupational, Physical",My personal health is a measure of how well I function daily.,0.6105960607528687
"Occupational, Physical",My health is a major factor in how well I function day to day.,0.5935916900634766
"Occupational, Physical",My physical health has been good or bad for many years.,0.5896672606468201
"Occupational, Physical",I am happy that I have a good physical health.,0.5511782169342041
"Occupational, Physical",I feel a lot more optimistic about my physical health than I did in the past.,0.549486517906189
"Occupational, Physical",I’m trying to live a life where I can enjoy my physical health.,0.5436201095581055
"Occupational, Physical",I was told that I needed to be physically healthy based on my physical health.,0.5426393747329712
"Occupational, Physical",My physical health has changed dramatically over the last year.,0.5392820835113525
"Occupational, Physical",I feel more energetic and in control of my physical health than my past physical health.,0.5369518995285034
"Occupational, Physical",My health has influenced my self-development and the way I interact with others.,0.532188892364502
"Occupational, Physical",I have a physical health condition which is extremely physical.,0.5291556715965271
"Occupational, Physical",I have been to several medical centers to see how healthy I was.,0.5266392230987549
"Occupational, Physical",My mental health has a lot to do with my lifestyle.,0.5251966714859009
"Occupational, Physical",I have the physical health of a person and I expect it.,0.5238134860992432
"Occupational, Physical",I have a physical health that causes me anxiety and depression.,0.5187243819236755
"Occupational, Physical",I believe physical health is the most important part of my health.,0.517815351486206
"Occupational, Physical",I am a self-reporter who has a good physical health.,0.48734909296035767
"Occupational, Physical",I have been working on my mental health for years.,0.46574288606643677
"Occupational, Physical",I feel I'm physically better than I should be.,0.45086216926574707
"Occupational, Physical",My mental health has changed over the past couple of years.,0.4440486431121826
"Occupational, Physical",I am satisfied with how well I function day to day.,0.4372122287750244
"Occupational, Physical","I can't perform at my full capacity, and that's why I don't have any physical health.",0.4139646291732788
"Occupational, Physical",I sat down to write a self-report about how well I function.,0.38302573561668396
"Occupational, Physical",How well do you feel after you eat a lot of food?,0.2725381851196289
"Occupational, Physical",I am very good at managing my emotions at work and at home.,0.25749632716178894
