target_dims,generated_text,combo_size,target_count,generated_count,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6
Intellectual,"My personality trait, mental health problems, and other factors are considered very important to me.",1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,I do not believe that intellectual challenges can be beneficial to my overall well-being.,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,I find it helpful to communicate my strengths and weaknesses.,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,I find intellectual stimulation to be important to my overall well-being.,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,I often find myself unable to manage my emotions effectively during stressful situations.,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,I believe my personality fits with the challenges I am facing.,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,I have not been diagnosed with mental disorders since the 1980s.,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,I enjoy intellectual stimulation because I feel it makes me more mentally sharp,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,I have also tended to find intellectual challenges beneficial to my overall well-being.,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,I was born a child and have been a psychologist for about two years.,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,I find it helpful to have an intellectual stimulation program that is targeted to my intellectual needs.,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,I feel a sense of fulfillment and joy in my daily life.,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,"I was given intellectual stimulation for one year by a professional, and in two years I had a positive experience with it.",1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,I find it hard to keep up with the demands of intellectual stimulation.,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,I feel pleased that I receive intellectual stimulation in my daily life.,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,I have felt a connection with the physical world in the past.,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,I am happy in my daily life with intellectual stimulation.,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,I have the most intellectual challenges of any person I have ever had,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,I feel relieved that I am getting a new job.,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Intellectual,I feel a lot of pleasure in my daily life,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,I am satisfied with the direction I am taking in my work or studies.
Occupational,I want to stay motivated to do the things I need to complete each day.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I like to be able to manage my emotions effectively during stressful situations.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I like work but the quality of it is not as important as the quality of what I do.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I am satisfied with what I do in my life is worthwhile.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I find that doing important tasks is important in achieving my goals.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I find myself resolving my problems effectively during stressful situations.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I am satisfied with doing well in my job or studies.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I want to achieve my goal of fulfilling my own obligations.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I feel that what I do in my life is valuable and worthwhile?,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I feel satisfied with how I am taking my work or studies.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I feel satisfied with doing what I need to complete each day.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I like the way I do it and I like the way I do it.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I think I am happy and productive in my work.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I feel motivated by what I do in my life is worthwhile and worthwhile?,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I am satisfied about doing things that I need to complete each day.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I feel very content when I do things that make me feel good about myself.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I am satisfied with how much I work to achieve my goals.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I have an excellent sense of motivation and a strong sense of purpose.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I find that you make an important decision about the goals you are going to accomplish.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I am satisfied with doing the tasks I need to complete each day.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I do not live or study a day to day lifestyle.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I am happy about what I am doing in my life.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,My focus is on how I can accomplish my goals.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,"My depression has progressively deteriorated in the past year, and I have been working hard to control my depression.",1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I enjoy completing tasks in a short amount of time.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I am working toward my goal of having a productive work environment and doing well in all areas of my life.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I do what I think is worth doing in my life.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,My self-report personality has been changing for the better and I am doing my best to make things better.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I have trouble focusing on something that makes me feel overwhelmed.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Occupational,I am happy I can do more than I thought I would do.,1,30,30,I find satisfaction in accomplishing important tasks.,I work to attain goals.,I can usually balance productivity with rest.,I am satisfied with the direction I am taking in my work or studies.,I feel motivated by the tasks I need to complete each day.,To what extent do you feel that what you do in your life is valuable and worthwhile?
Physical,I feel I am depressed and unnerved by the fact that my physical health has declined.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,My physical health has a negative impact on how well I function daily.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,I expected my physical health to get worse in the past.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,I'm feeling less self-conscious about my physical health.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,I expect physical health to be better than my physical health in the past.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,My physical health varies depending on how well I work.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,My physical health has been controlled by your physical health.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,I feel happy about how my physical health has changed in the past.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,I expect my physical health to increase in the future.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,My physical health was the most important to me in the past.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,I know that I have an illness and that I would like to be physically healthy.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,I expect physical health to get worse in the future.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,I want to know the physical health of my current physical health.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,My physical health is good and I expect to be physically healthy.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,My physical health is fine and well-being is good.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,I have the physical health to be great and healthy.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,I look forward to my physical health for the future.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,My physical health makes me feel more energetic and energetic.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,My physical health has been decreasing for some time now.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,I don't know if I'm having some physical issues.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,My physical health has improved since the beginning of the survey.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,I have a low energy and am constantly running late.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,My physical health has a lot to do with how I function.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,I have been physically fit for 5 years and am not in need of help.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,My physical health affects my ability to move and be happy.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,I am doing well for the first time in four years.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,My physical health has made me weaker in the past.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,I am very happy to have my physical health and fitness restored.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,My physical health has had a negative impact on your mental health.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Physical,I expect that I will never get physical health anymore.,1,30,30,My physical health is excellent.,I expect to always be physically healthy.,My physical health affects how well I function day to day.,How satisfied are you with your current physical health?,I expect my physical health to get worse.,My physical health has restricted me in the past.
Social,It has been difficult for me to maintain close relationships with my friends.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I have had a strained relationship with someone who hurts me.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I have not been happy with my social relationships with others.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I have had a difficult and challenging time being social.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I have not experienced any close or secure relationships with others.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I have not experienced many close and secure relationships with others.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I have not been in a close and stable relationship with friends.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I have a close and secure relationship with my close friends.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,"I am trying to change my social relationships, but they aren't strong enough.",1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I have a few close and secure relationships with people.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I have not ever had a close and secure relationship.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I have very few close and trusted relationships with others.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I have very high esteem for the people I have sex with.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I have yet to see a new therapist or counselor.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I have not always been able to share my joys and sorrows.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I have not had a stable relationship with anyone in the past.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I am unable to keep close and secure relationships with others.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I am more introverted and have a low social security number.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I have experienced few warm and trusting relationships with others.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I have been in a negative relationship for two years,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I have not experienced a lot of relationships with others.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,My social relationships have been difficult and frustrating for me.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
Social,I have experienced very good and stable relationships with my family and friends.,1,30,30,My social relationships are superficial,I have not experienced many warm and trusting relationships with others.,It is difficult for me to make friends,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have one close and secure relationship.,Maintaining close relationships has been difficult and frustrating for me.
