target_dims,generated_text,combo_size,target_count,generated_count,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6
"Emotional, Physical",I have a physical condition which affects how powerful I am mentally and emotionally.,2,30,30,My physical health has restricted me in the past.,I expect my physical health to get worse.,How satisfied are you with your current physical health?,My body seems to resist physical illness very well.,"Compared to people I know, my past physical health has been excellent.",My physical condition influences how capable I feel mentally and emotionally.
"Emotional, Physical",My physical health has been affected by physical and emotional illness in the past.,2,30,30,My physical health has restricted me in the past.,I expect my physical health to get worse.,How satisfied are you with your current physical health?,My body seems to resist physical illness very well.,"Compared to people I know, my past physical health has been excellent.",My physical condition influences how capable I feel mentally and emotionally.
"Emotional, Physical",My physical health has hindered my ability to do my physical tasks and activities.,2,30,30,My physical health has restricted me in the past.,I expect my physical health to get worse.,How satisfied are you with your current physical health?,My body seems to resist physical illness very well.,"Compared to people I know, my past physical health has been excellent.",My physical condition influences how capable I feel mentally and emotionally.
"Emotional, Physical","Considering my current physical health, I can feel more mentally and emotionally healthy.",2,30,30,My physical health has restricted me in the past.,I expect my physical health to get worse.,How satisfied are you with your current physical health?,My body seems to resist physical illness very well.,"Compared to people I know, my past physical health has been excellent.",My physical condition influences how capable I feel mentally and emotionally.
"Emotional, Physical",My physical condition influences how satisfied I am mentally and emotionally.,2,30,30,My physical health has restricted me in the past.,I expect my physical health to get worse.,How satisfied are you with your current physical health?,My body seems to resist physical illness very well.,"Compared to people I know, my past physical health has been excellent.",My physical condition influences how capable I feel mentally and emotionally.
"Emotional, Physical",My mental health is affecting how I feel emotionally and physically.,2,30,30,My physical health has restricted me in the past.,I expect my physical health to get worse.,How satisfied are you with your current physical health?,My body seems to resist physical illness very well.,"Compared to people I know, my past physical health has been excellent.",My physical condition influences how capable I feel mentally and emotionally.
"Emotional, Physical",I do not understand why my mental health is suffering.,2,30,30,My physical health has restricted me in the past.,I expect my physical health to get worse.,How satisfied are you with your current physical health?,My body seems to resist physical illness very well.,"Compared to people I know, my past physical health has been excellent.",My physical condition influences how capable I feel mentally and emotionally.
"Emotional, Physical",My physical health has affected how I feel physically and emotionally.,2,30,30,My physical health has restricted me in the past.,I expect my physical health to get worse.,How satisfied are you with your current physical health?,My body seems to resist physical illness very well.,"Compared to people I know, my past physical health has been excellent.",My physical condition influences how capable I feel mentally and emotionally.
"Emotional, Social",I often feel sad because my emotions are too strong.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",My mental health is good and I can manage my emotions well during stressful situations.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I have had emotional and social problems for two years.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I feel sad because I have not had any close relationships with people.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",My friends and family have been supportive of me in the past.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",During my self-report I can describe and describe personal feelings and behaviors.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I had trouble keeping close relationships and have low self-esteem.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",My mood has been high lately and it seems to be affecting my mood.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I have been feeling sad lately because of some of my past experiences.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",The subject should describe any emotions or behavior that you have experienced.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social","Depending on the type of question, I might have more emotional experiences than I do.",2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I have been sad since childhood and have not experienced close and trusting relationships with anyone.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I have a tendency to slack off and feel unfulfilled.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I feel unappreciated and need to improve my coping strategies.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social","I have been unwell, depressed, and sad for many years.",2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I feel sad about being a teen and having not seen my parents since I was a child.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I have not experienced good and strong relationships with others.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",My feelings of sadness have been the worst of all.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I am anxious about my mood and feeling sad about my sadness and wanting to get away from it,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I am feeling upset about things that happen to me emotionally in the past.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I have never experienced such strong and reliable relationships with others.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I have not always felt good about my friends and relationships.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I am very upset with myself because of my family history.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social","I am happy to be alive, and I feel happy.",2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I have been feeling sad a lot lately and it's hard to make friends with those I care about.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I have not experienced a long-term relationship with people I trust.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I feel alone because I don't feel connected to others.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I have been feeling negative for the last several years.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I am feeling very socially isolated and have not had close relationships in a long time.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Social",I feel sad about not being able to make friends.,2,30,30,"In the past, I have not always had friends with whom I could share my joys and sorrows.",I have not experienced many warm and trusting relationships with others.,Maintaining close relationships has been difficult and frustrating for me.,It is difficult for me to make friends,There have been times when I felt inferior to most of the people I knew.,How often do you feel sad?
"Emotional, Spiritual",I can cope with my emotions when they are overly negative.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I am strong because of the experiences I have had.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I am able to take stock of my mental health and be able to manage my emotions effectively during stressful situations.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I am well aware of my emotions and are not a passive person.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I am capable of managing my emotions effectively during stressful situations.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I am able to deal with emotional and spiritual struggles successfully during stressful situations.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I have a strong personality when facing life's challenges.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",My emotions are centered around my spirituality and self-love.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I am able to maintain an environment of calm and familiarity.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I am able to cope with unnecessarily negative and potentially unhealthy feelings.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",My moods have deteriorated since I have had a physical physical exam.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I have a strong immune system and I am able to deal with stressful situations.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",My mental health levels are a positive reflection of my spiritual beliefs.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I feel better when I'm out in the open.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I am able to take time to care about my emotional health.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I have a strong emotional perception when facing my challenges.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I am able to cope with emotional and spiritual issues.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I have been to a psychiatrist and I am not the one to treat my emotions.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I feel more at peace when dealing with life's challenges and difficulties.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I am happy and happy to be in the company of others and have people to take care of me.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I am capable of managing emotional and spiritual issues and feelings.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",My feelings of sadness and anger are a strong influence on my mental health.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I can identify my emotions in the present and then control them.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I like to listen to other people's thoughts and feelings.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I am very excited to have an emotional self-report.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I feel better when my emotional and spiritual feelings are centered on positive thoughts.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I can deal with the fear of loss and anxiety.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual","I have had a difficult time in the past, with bad times.",2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",My mental health status has improved over the past year.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Emotional, Spiritual",I often feel angry and sad because of my lack of friends.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel sad?,I think of myself as a strong person when dealing with life's challenges and difficulties.,How often do you feel angry?,I feel more at peace in spaces that are calm and familiar.,"In the past, I have not always had friends with whom I could share my joys and sorrows."
"Environmental, Financial",I am not able to afford the family I have.,2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial",My mental health has been deteriorating for the past month.,2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial","The first two self-report items, ""I have a strong immune system,"" describe personal feelings, behaviors, or tendencies.",2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial",I have had difficulties sleeping because I cannot breathe comfortably.,2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial",I was spending a lot of money on a new house.,2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial","My depression and anxiety have contributed to my health problems, as well as my desire to continue using alcohol.",2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial",You have been having a problem sleeping over the last month.,2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial",I have been feeling self-centered since I was a child.,2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial",I have difficulty with concentrating and managing my emotions during stressful situations.,2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial","I was stressed out by my own feelings, behaviors, or tendencies.",2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial",I was at home with the family a couple weeks ago.,2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial",I feel stress at home and the food I don't eat is expensive.,2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial",I feel stressed out by the situation and therefore can't breathe.,2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial",I have difficulty sleeping because I have to get up to use the bathroom?,2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial",I have been using my brain for a few weeks and I am able to concentrate on my own goals.,2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial",I am grateful to family and friends who gave me support.,2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial",My family is a concern and my finances are very high.,2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial",I've had problems sleeping because I cannot breathe comfortably.,2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial",I often have to use the bathroom and have to make the most of the time available.,2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
"Environmental, Financial",I feel stressed because I must work on my mind at night.,2,30,30,Unexpected expenses create stress for me.,Money concerns interfere with my peace of mind.,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?",I have access to spaces where I can rest and recharge.,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",I have one close and secure relationship.
